flow_id,src_ip,dst_ip,src_port,dst_port,start_time,end_time,protocol_name,duration,total_packets,total_bytes,packet_rate,byte_rate,pkt_len_mean,pkt_len_max,pkt_len_std,iat_mean,iat_std,syn_count,ack_count,rst_count,protocol
fe80::4271:f819:8915:590a:56200->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,56200,53,1788059840.496916,1788059840.527960,TCP,0.031044,6,499,193.2755,16074.0797,83.1667,115,16.2778,0.006209,0.013513,1,5,0,6
fe80::4271:f819:8915:590a:62200->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,62200,53,1788059840.497105,1788059840.529867,TCP,0.032762,6,499,183.1401,15231.1477,83.1667,115,16.2778,0.006552,0.014341,1,5,0,6
fe80::4271:f819:8915:590a:63351->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,63351,53,1788059840.497254,1788059840.501497,TCP,0.004243,6,499,1414.2076,117614.9309,83.1667,115,16.2778,0.000849,0.001438,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:56200_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,56200,1788059840.497341,1788059840.528195,TCP,0.030854,5,533,162.0511,17274.6481,106.6,225,66.3913,0.007714,0.014747,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:62200_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,62200,1788059840.497460,1788059840.530093,TCP,0.032633,5,476,153.2199,14586.5385,95.2,168,41.0268,0.008158,0.015725,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:63351_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,63351,1788059840.497894,1788059840.501717,TCP,0.003823,5,464,1307.7775,121361.7521,92.8,156,35.7099,0.000956,0.001403,1,5,0,6
13.107.5.93:443->172.20.10.6:52682_TCP,13.107.5.93,172.20.10.6,443,52682,1788059840.507757,1788059844.862595,TCP,4.354837,18,10789,4.1333,2477.4748,599.3889,1294,564.8591,0.256167,0.985438,1,18,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50973->2a03:2880:f311:c0:face:b00c:0:43fe:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,50973,443,1788059840.530535,1788059842.130295,UDP,1.599761,249,30558,155.6483,19101.6089,122.7229,1292,123.2998,0.006451,0.028479,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56967->2a03:2880:f311:c0:face:b00c:0:43fe:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,56967,443,1788059840.530766,1788059842.924149,TCP,2.393383,10,2621,4.1782,1095.1028,262.1,1314,409.2336,0.265931,0.705794,1,9,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:59545->2a03:2880:f311:c0:face:b00c:0:43fe:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,59545,443,1788059840.530929,1788059842.911104,TCP,2.380175,10,2653,4.2014,1114.6238,265.3,1314,412.6193,0.264464,0.707071,1,9,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51466->2a03:2880:f311:c0:face:b00c:0:43fe:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,51466,443,1788059840.531073,1788059842.910057,TCP,2.378984,10,2589,4.2035,1088.2797,258.9,1314,406.0718,0.264332,0.707142,1,9,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51594->2a03:2880:f311:c0:face:b00c:0:43fe:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,51594,443,1788059840.531210,1788059842.924169,TCP,2.39296,10,2557,4.1789,1068.5513,255.7,1314,403.1394,0.265884,0.703627,1,9,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:55267->2a03:2880:f311:c0:face:b00c:0:43fe:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,55267,443,1788059840.531359,1788059842.911041,TCP,2.379682,10,2557,4.2022,1074.5133,255.7,1314,403.1394,0.264409,0.704819,1,9,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50933->2a03:2880:f311:c0:face:b00c:0:43fe:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,50933,443,1788059840.531528,1788059842.919177,TCP,2.387649,10,2589,4.1882,1084.3303,258.9,1314,406.0718,0.265294,0.706022,1,9,0,6
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:59545_TCP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,59545,1788059840.574054,1788059842.910964,TCP,2.33691,9,5164,3.8512,2209.7558,573.7778,1314,576.6042,0.292114,0.7777,1,9,0,6
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56967_TCP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,56967,1788059840.575900,1788059842.924061,TCP,2.348161,9,5163,3.8328,2198.7415,573.6667,1314,576.603,0.29352,0.781503,1,9,0,6
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51466_TCP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,51466,1788059840.579901,1788059842.910009,TCP,2.330108,9,5164,3.8625,2216.2061,573.7778,1314,576.6042,0.291264,0.777641,1,9,0,6
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:55267_TCP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,55267,1788059840.581570,1788059842.910916,TCP,2.329346,10,5238,4.293,2248.6994,523.8,1314,566.135,0.258816,0.731854,1,10,0,6
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50933_TCP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,50933,1788059840.581580,1788059842.919138,TCP,2.337559,9,5163,3.8502,2208.7148,573.6667,1314,576.603,0.292195,0.780029,1,9,0,6
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:51594_TCP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,51594,1788059840.583572,1788059842.924069,TCP,2.340497,9,5163,3.8453,2205.9413,573.6667,1314,576.603,0.292562,0.779478,1,9,0,6
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50973_UDP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,50973,1788059840.583648,1788059842.225700,UDP,1.642052,1689,2133467,1028.5908,1299268.5156,1263.1539,1294,178.4195,0.000973,0.011703,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:55251->2a03:2880:f311:c0:face:b00c:0:43fe:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,55251,443,1788059840.780540,1788059841.616391,UDP,0.835852,108,14824,129.2095,17735.2042,137.2593,1292,201.521,0.007812,0.032039,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:54341->2a03:2880:f311:c0:face:b00c:0:43fe:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,54341,443,1788059840.781019,1788059842.924160,TCP,2.14314,9,2483,4.1994,1158.5802,275.8889,1314,422.198,0.267893,0.65625,1,8,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:60935->2a03:2880:f311:c0:face:b00c:0:43fe:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:c0:face:b00c:0:43fe,60935,443,1788059840.781166,1788059842.924117,TCP,2.142951,10,2589,4.6665,1208.1471,258.9,1314,406.0718,0.238106,0.620358,1,9,0,6
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:60935_TCP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,60935,1788059840.831576,1788059842.924047,TCP,2.092472,9,5165,4.3011,2468.3725,573.8889,1314,576.6057,0.261559,0.69103,1,9,0,6
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:54341_TCP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,54341,1788059840.838713,1788059842.924066,TCP,2.085353,10,5238,4.7954,2511.8051,523.8,1314,566.135,0.231706,0.652518,1,10,0,6
2a03:2880:f311:c0:face:b00c:0:43fe:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:55251_UDP,2a03:2880:f311:c0:face:b00c:0:43fe,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,55251,1788059840.846299,1788059841.695659,UDP,0.849359,470,593526,553.3583,698792.629,1262.8213,1294,178.5799,0.001811,0.018474,0,0,0,17
fe80::4271:f819:8915:590a:55921->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,55921,53,1788059841.350003,1788059841.378752,TCP,0.028749,6,492,208.6995,17113.3614,82.0,108,13.5647,0.00575,0.012487,1,5,0,6
fe80::4271:f819:8915:590a:54192->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,54192,53,1788059841.350146,1788059841.383574,TCP,0.033428,6,492,179.4918,14718.3257,82.0,108,13.5647,0.006686,0.014592,1,5,0,6
fe80::4271:f819:8915:590a:58387->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,58387,53,1788059841.350262,1788059841.354403,TCP,0.004141,6,492,1448.9765,118816.0737,82.0,108,13.5647,0.000828,0.001419,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:55921_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,55921,1788059841.350435,1788059841.378968,TCP,0.028533,5,534,175.2387,18715.4966,106.8,226,66.8371,0.007133,0.013584,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:54192_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,54192,1788059841.350589,1788059841.383794,TCP,0.033205,5,475,150.5796,14305.0606,95.0,167,40.5832,0.008301,0.016054,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:58387_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,58387,1788059841.350991,1788059841.354673,TCP,0.003682,5,463,1357.9073,125742.2139,92.6,155,35.2675,0.000921,0.00131,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:65089->2a03:2880:f346:1:face:b00c:0:25de:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f346:1:face:b00c:0:25de,65089,443,1788059841.384238,1788059841.824642,UDP,0.440403,14,5525,31.789,12545.3147,394.6429,1292,499.0019,0.033877,0.070385,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50920->2a03:2880:f346:1:face:b00c:0:25de:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f346:1:face:b00c:0:25de,50920,443,1788059841.384488,1788059842.924194,TCP,1.539706,10,2614,6.4947,1697.7265,261.4,1314,408.5226,0.171078,0.416704,1,9,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50952->2a03:2880:f346:1:face:b00c:0:25de:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f346:1:face:b00c:0:25de,50952,443,1788059841.384645,1788059842.899801,TCP,1.515156,10,2614,6.6,1725.2349,261.4,1314,408.5226,0.168351,0.435732,1,9,0,6
2a03:2880:f346:1:face:b00c:0:25de:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50952_TCP,2a03:2880:f346:1:face:b00c:0:25de,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,50952,1788059841.423305,1788059842.899750,TCP,1.476445,9,5170,6.0957,3501.6544,574.4444,1314,576.688,0.184556,0.485164,1,9,0,6
2a03:2880:f346:1:face:b00c:0:25de:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:50920_TCP,2a03:2880:f346:1:face:b00c:0:25de,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,50920,1788059841.437305,1788059842.924077,TCP,1.486772,10,5258,6.726,3536.5206,525.8,1314,565.2454,0.165197,0.448495,1,10,0,6
2a03:2880:f346:1:face:b00c:0:25de:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:65089_UDP,2a03:2880:f346:1:face:b00c:0:25de,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,65089,1788059841.443826,1788059841.877383,UDP,0.433556,17,12967,39.2106,29908.4558,762.7647,1294,540.326,0.027097,0.073343,0,0,0,17
fe80::4271:f819:8915:590a:57833->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,57833,53,1788059841.548630,1788059841.575877,TCP,0.027247,6,493,220.2062,18093.6086,82.1667,109,13.9487,0.005449,0.011758,1,5,0,6
fe80::4271:f819:8915:590a:56238->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,56238,53,1788059841.548807,1788059841.575977,TCP,0.02717,6,493,220.8323,18145.051,82.1667,109,13.9487,0.005434,0.011847,1,5,0,6
fe80::4271:f819:8915:590a:51719->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,51719,53,1788059841.548937,1788059841.578593,TCP,0.029656,6,493,202.3204,16623.992,82.1667,109,13.9487,0.005931,0.012762,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:57833_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,57833,1788059841.549100,1788059841.576195,TCP,0.027096,5,534,184.5305,19707.8553,106.8,226,66.8371,0.006774,0.012829,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:56238_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,56238,1788059841.549196,1788059841.576247,TCP,0.02705,5,480,184.8395,17744.592,96.0,172,42.8019,0.006763,0.012894,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:51719_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,51719,1788059841.549610,1788059841.578798,TCP,0.029188,6,542,205.5628,18569.1757,90.3333,160,34.4654,0.005838,0.011881,1,6,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56307->2a03:2880:f311:8d:face:b00c:0:2:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:8d:face:b00c:0:2,56307,443,1788059841.579389,1788059841.962143,UDP,0.382754,12,3898,31.3517,10184.0909,324.8333,1292,457.392,0.034796,0.060774,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57346->2a03:2880:f311:8d:face:b00c:0:2:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:8d:face:b00c:0:2,57346,443,1788059841.579753,1788059842.904105,TCP,1.324353,10,2551,7.5509,1926.2243,255.1,1314,402.6155,0.14715,0.363241,1,9,0,6
2a03:2880:f311:8d:face:b00c:0:2:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57346_TCP,2a03:2880:f311:8d:face:b00c:0:2,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,57346,1788059841.625767,1788059842.904040,TCP,1.278273,10,5586,7.8231,4369.9598,558.6,1314,578.0443,0.14203,0.38754,1,10,0,6
2a03:2880:f311:8d:face:b00c:0:2:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56307_UDP,2a03:2880:f311:8d:face:b00c:0:2,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,56307,1788059841.631951,1788059842.017369,UDP,0.385418,14,9571,36.3242,24832.7676,683.6429,1294,543.4706,0.029648,0.068059,0,0,0,17
172.20.10.6:59586->172.20.10.1:53_UDP,172.20.10.6,172.20.10.1,59586,53,1788059841.709366,1788059841.709366,UDP,0.0,1,74,0.0,0.0,74.0,74,0.0,0.0,0.0,0,0,0,17
172.20.10.1:53->172.20.10.6:59586_UDP,172.20.10.1,172.20.10.6,53,59586,1788059841.719058,1788059841.719058,UDP,0.0,1,279,0.0,0.0,279.0,279,0.0,0.0,0.0,0,0,0,17
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57347->2603:1063:27:2::14:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2603:1063:27:2::14,57347,443,1788059841.719631,1788059841.987400,TCP,0.267769,11,1986,41.0802,7416.8379,180.5455,708,219.669,0.026777,0.040627,1,10,0,6
2603:1063:27:2::14:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57347_TCP,2603:1063:27:2::14,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,57347,1788059841.757109,1788059841.987357,TCP,0.230247,13,10885,56.461,47275.2642,837.3077,1314,571.0111,0.019187,0.038674,1,13,0,6
172.20.10.6:57348->192.168.4.11:445_TCP,172.20.10.6,192.168.4.11,57348,445,1788059842.033733,1788059857.052345,TCP,15.018612,5,330,0.3329,21.9727,66.0,66,0.0,3.754653,3.09263,5,0,0,6
172.20.10.6:57349->192.168.4.2:445_TCP,172.20.10.6,192.168.4.2,57349,445,1788059842.033819,1788059857.052621,TCP,15.018802,5,330,0.3329,21.9725,66.0,66,0.0,3.7547,3.092819,5,0,0,6
fe80::4271:f819:8915:590a:53292->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,53292,53,1788059842.636394,1788059842.690213,TCP,0.053819,6,496,111.4839,9216.0045,82.6667,112,15.1085,0.010764,0.023586,1,5,0,6
fe80::4271:f819:8915:590a:58981->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,58981,53,1788059842.636526,1788059842.698408,TCP,0.061882,6,496,96.9587,8015.2524,82.6667,112,15.1085,0.012376,0.027256,1,5,0,6
fe80::4271:f819:8915:590a:59442->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,59442,53,1788059842.636642,1788059842.694975,TCP,0.058333,6,496,102.857,8502.8479,82.6667,112,15.1085,0.011667,0.025426,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:53292_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,53292,1788059842.636984,1788059842.690470,TCP,0.053487,5,487,93.481,9105.0461,97.4,179,45.9108,0.013372,0.025976,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:58981_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,58981,1788059842.637076,1788059842.698611,TCP,0.061536,5,689,81.2538,11196.7712,137.8,381,136.0522,0.015384,0.030061,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:59442_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,59442,1788059842.637642,1788059842.695218,TCP,0.057576,5,529,86.8422,9187.9035,105.8,221,64.608,0.014394,0.028171,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:52270->2600:9000:2576:4a00:15:85fe:56c0:93a1:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2600:9000:2576:4a00:15:85fe:56c0:93a1,52270,443,1788059842.698772,1788059842.906171,TCP,0.207399,14,3344,67.5027,16123.5006,238.8571,1294,344.0702,0.015954,0.023523,1,13,0,6
2600:9000:2576:4a00:15:85fe:56c0:93a1:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:52270_TCP,2600:9000:2576:4a00:15:85fe:56c0:93a1,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,52270,1788059842.739991,1788059842.906133,TCP,0.166142,16,7870,96.3034,47369.2577,491.875,1294,547.0663,0.011076,0.021746,1,16,0,6
172.20.10.6:55443->192.168.4.2:443_UDP,172.20.10.6,192.168.4.2,55443,443,1788059843.086194,1788059850.098974,UDP,7.01278,4,5048,0.5704,719.8287,1262.0,1262,0.0,2.337593,1.525189,0,0,0,17
172.20.10.6:55444->192.168.4.11:443_UDP,172.20.10.6,192.168.4.11,55444,443,1788059843.086194,1788059850.098974,UDP,7.01278,4,5048,0.5704,719.8286,1262.0,1262,0.0,2.337593,1.525189,0,0,0,17
fe80::4271:f819:8915:590a:52102->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,52102,53,1788059843.182537,1788059843.306331,TCP,0.123794,6,496,48.4677,4006.6614,82.6667,112,15.1085,0.024759,0.054593,1,5,0,6
fe80::4271:f819:8915:590a:59555->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,59555,53,1788059843.182659,1788059843.306073,TCP,0.123414,6,496,48.6167,4018.9839,82.6667,112,15.1085,0.024683,0.054468,1,5,0,6
fe80::4271:f819:8915:590a:61444->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,61444,53,1788059843.182745,1788059843.298570,TCP,0.115825,6,496,51.8022,4282.316,82.6667,112,15.1085,0.023165,0.051135,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:52102_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,52102,1788059843.183547,1788059843.306649,TCP,0.123102,5,560,40.6166,4549.0574,112.0,252,78.4347,0.030776,0.060578,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:59555_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,59555,1788059843.183560,1788059843.306249,TCP,0.122689,5,706,40.7534,5754.3755,141.2,398,143.6496,0.030672,0.060395,1,5,0,6
fe80::f8d3:f0ff:febe:3364:53->fe80::4271:f819:8915:590a:61444_TCP,fe80::f8d3:f0ff:febe:3364,fe80::4271:f819:8915:590a,53,61444,1788059843.183564,1788059843.298796,TCP,0.115232,5,610,43.3907,5293.6688,122.0,302,100.7571,0.028808,0.056608,1,5,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57393->64:ff9b::3427:fa39:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,64:ff9b::3427:fa39,57393,443,1788059843.306636,1788059854.633011,TCP,11.326375,14,4395,1.2361,388.0324,313.9286,1314,399.1012,0.87126,2.863965,1,13,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53346->64:ff9b::3427:fa39:443_TCP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,64:ff9b::3427:fa39,53346,443,1788059843.572223,1788059854.632716,TCP,11.060492,9,2761,0.8137,249.6272,306.7778,1314,455.6604,1.382562,3.527805,1,8,0,6
64:ff9b::3427:fa39:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:57393_TCP,64:ff9b::3427:fa39,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,57393,1788059843.608117,1788059854.952296,TCP,11.344179,17,5068,1.4986,446.7489,298.1176,1294,415.8947,0.709011,2.496335,1,17,0,6
172.20.10.6:62085->54.184.80.161:443_TCP,172.20.10.6,54.184.80.161,62085,443,1788059843.872505,1788059843.872505,TCP,0.0,1,66,0.0,0.0,66.0,66,0.0,0.0,0.0,1,0,0,6
64:ff9b::3427:fa39:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:53346_TCP,64:ff9b::3427:fa39,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,53346,1788059843.914196,1788059854.632662,TCP,10.718466,12,4382,1.1196,408.8272,365.1667,1294,479.091,0.974406,3.030653,1,12,0,6
54.184.80.161:443->172.20.10.6:62085_TCP,54.184.80.161,172.20.10.6,443,62085,1788059844.239174,1788059847.272653,TCP,3.033479,3,198,0.989,65.2716,66.0,66,0.0,1.51674,0.69019,3,3,0,6
2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56011->2a03:2880:f311:22:face:b00c:0:4420:443_UDP,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,2a03:2880:f311:22:face:b00c:0:4420,56011,443,1788059844.285693,1788059889.352117,UDP,45.066424,81,21614,1.7973,479.6032,266.8395,1292,382.2482,0.56333,2.696604,0,0,0,17
2a03:2880:f311:22:face:b00c:0:4420:443->2409:40c4:2024:5958:51ff:38d8:7ac5:9d74:56011_UDP,2a03:2880:f311:22:face:b00c:0:4420,2409:40c4:2024:5958:51ff:38d8:7ac5:9d74,443,56011,1788059844.361145,1788059889.434033,UDP,45.072889,136,138334,3.0173,3069.1177,1017.1618,1294,482.0292,0.333873,2.093501,0,0,0,17
fe80::4271:f819:8915:590a:60197->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,60197,53,1788059845.213415,1788059845.223064,TCP,0.009649,6,493,621.8544,51095.6997,82.1667,109,13.9487,0.00193,0.002793,1,5,0,6
fe80::4271:f819:8915:590a:59193->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,59193,53,1788059845.213570,1788059845.277170,TCP,0.063599,6,493,94.3406,7751.6518,82.1667,109,13.9487,0.01272,0.024887,1,5,0,6
fe80::4271:f819:8915:590a:59486->fe80::f8d3:f0ff:febe:3364:53_TCP,fe80::4271:f819:8915:590a,fe80::f8d3:f0ff:febe:3364,59486,53,1788059845.213680,1788059845.223158,TCP,0.009478,6,493,633.0388,52014.6871,82.1667,109,13.9487,0.001896,0.0027,1,5,0,6
